image_filename,relative_path,subject,year,section,question_no,question_type,correct_answer,marks,negative_marks
IN_2018_IN_047.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_047.png,IN,2018,IN,47,NAT,2.49 to 2.53,2,0
IN_2018_IN_048.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_048.png,IN,2018,IN,48,NAT,0.9 to 1.1,2,0
IN_2018_IN_049.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_049.png,IN,2018,IN,49,NAT,221 to 223,2,0
IN_2018_IN_050.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_050.png,IN,2018,IN,50,NAT,3.5 to 5.7,2,0
IN_2018_IN_051.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_051.png,IN,2018,IN,51,NAT,0.48 to 0.51,2,0
IN_2018_IN_052.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_052.png,IN,2018,IN,52,NAT,10.6 to 11.0,2,0
IN_2018_IN_053.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_053.png,IN,2018,IN,53,NAT,352000 to 352000,2,0
IN_2018_IN_054.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_054.png,IN,2018,IN,54,NAT,249 to 251,2,0
IN_2018_IN_055.png,GATE_ESE_Papers/IN/IN/IN_2018_IN_055.png,IN,2018,IN,55,NAT,29 to 31,2,0
IN_2019_GA_001.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_001.png,IN,2019,GA,1,MCQ,C,1,0.33
IN_2019_GA_002.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_002.png,IN,2019,GA,2,MCQ,C,1,0.33
IN_2019_GA_003.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_003.png,IN,2019,GA,3,MCQ,C,1,0.33
IN_2019_GA_004.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_004.png,IN,2019,GA,4,MCQ,C,1,0.33
IN_2019_GA_005.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_005.png,IN,2019,GA,5,MCQ,A,1,0.33
IN_2019_GA_006.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_006.png,IN,2019,GA,6,MCQ,C,2,0.67
IN_2019_GA_007.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_007.png,IN,2019,GA,7,MCQ,A,2,0.67
IN_2019_GA_008.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_008.png,IN,2019,GA,8,MCQ,C,2,0.67
IN_2019_GA_009.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_009.png,IN,2019,GA,9,MCQ,B,2,0.67
IN_2019_GA_010.png,GATE_ESE_Papers/IN/GA/IN_2019_GA_010.png,IN,2019,GA,10,MCQ,D,2,0.67
IN_2019_IN_001.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_001.png,IN,2019,IN,1,MCQ,C,1,0.33
IN_2019_IN_002.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_002.png,IN,2019,IN,2,MCQ,B,1,0.33
IN_2019_IN_003.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_003.png,IN,2019,IN,3,MCQ,A,1,0.33
IN_2019_IN_004.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_004.png,IN,2019,IN,4,MCQ,B,1,0.33
IN_2019_IN_005.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_005.png,IN,2019,IN,5,MCQ,C,1,0.33
IN_2019_IN_006.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_006.png,IN,2019,IN,6,MCQ,A,1,0.33
IN_2019_IN_007.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_007.png,IN,2019,IN,7,MCQ,A,1,0.33
IN_2019_IN_008.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_008.png,IN,2019,IN,8,MCQ,D,1,0.33
IN_2019_IN_009.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_009.png,IN,2019,IN,9,MCQ,B,1,0.33
IN_2019_IN_010.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_010.png,IN,2019,IN,10,MCQ,C,1,0.33
IN_2019_IN_011.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_011.png,IN,2019,IN,11,MCQ,A,1,0.33
IN_2019_IN_012.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_012.png,IN,2019,IN,12,MCQ,D,1,0.33
IN_2019_IN_013.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_013.png,IN,2019,IN,13,MCQ,B,1,0.33
IN_2019_IN_014.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_014.png,IN,2019,IN,14,MCQ,D,1,0.33
IN_2019_IN_015.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_015.png,IN,2019,IN,15,MCQ,C,a,
IN_2019_IN_016.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_016.png,IN,2019,IN,16,NAT,10 to 10,ii,0
IN_2019_IN_017.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_017.png,IN,2019,IN,17,NAT,Sto5,a,0
IN_2019_IN_018.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_018.png,IN,2019,IN,18,NAT,1000 to 1000,1,0
IN_2019_IN_019.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_019.png,IN,2019,IN,19,NAT,4 to 4,1,0
IN_2019_IN_020.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_020.png,IN,2019,IN,20,NAT,64 to 64,1,0
IN_2019_IN_021.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_021.png,IN,2019,IN,21,NAT,256 to 256,1,0
IN_2019_IN_022.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_022.png,IN,2019,IN,22,NAT,4 to 4,1,0
IN_2019_IN_023.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_023.png,IN,2019,IN,23,NAT,130 to 130,1,0
IN_2019_IN_024.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_024.png,IN,2019,IN,24,NAT,20 to 20,1,0
IN_2019_IN_025.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_025.png,IN,2019,IN,25,NAT,0.3 to 0.3,1,0
IN_2019_IN_026.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_026.png,IN,2019,IN,26,MCQ,B,2,0.67
IN_2019_IN_027.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_027.png,IN,2019,IN,27,MCQ,A,2,0.67
IN_2019_IN_028.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_028.png,IN,2019,IN,28,MCQ,D,2,0.67
IN_2019_IN_029.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_029.png,IN,2019,IN,29,MCQ,C,2,0.67
IN_2019_IN_030.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_030.png,IN,2019,IN,30,MCQ,C,2,0.67
IN_2019_IN_031.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_031.png,IN,2019,IN,31,MCQ,A,2,0.67
IN_2019_IN_032.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_032.png,IN,2019,IN,32,MCQ,B,2,0.67
IN_2019_IN_033.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_033.png,IN,2019,IN,33,MCQ,C,2,0.67
IN_2019_IN_034.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_034.png,IN,2019,IN,34,MCQ,D,2,0.67
IN_2019_IN_035.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_035.png,IN,2019,IN,35,MCQ,B,2,0.67
IN_2019_IN_036.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_036.png,IN,2019,IN,36,MCQ,A,2,0.67
IN_2019_IN_037.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_037.png,IN,2019,IN,37,MCQ,D,2,0.67
IN_2019_IN_038.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_038.png,IN,2019,IN,38,MCQ,B,2,0.67
IN_2019_IN_039.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_039.png,IN,2019,IN,39,MCQ,A,2,0.67
IN_2019_IN_040.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_040.png,IN,2019,IN,40,MCQ,C,2,0.67
IN_2019_IN_041.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_041.png,IN,2019,IN,41,MCQ,D,2,0.67
IN_2019_IN_042.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_042.png,IN,2019,IN,42,MCQ,D,2,0.67
IN_2019_IN_043.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_043.png,IN,2019,IN,43,NAT,8.0 to 8.0,2,0
IN_2019_IN_044.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_044.png,IN,2019,IN,44,NAT,1.87 to 1.91,2,0
IN_2019_IN_045.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_045.png,IN,2019,IN,45,NAT,20000 to 20000,2,0
IN_2019_IN_046.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_046.png,IN,2019,IN,46,NAT,0.46 to 0.48,2,0
IN_2019_IN_047.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_047.png,IN,2019,IN,47,NAT,9 to 9,2,0
IN_2019_IN_048.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_048.png,IN,2019,IN,48,NAT,6 to 6,2,0
IN_2019_IN_049.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_049.png,IN,2019,IN,49,NAT,37 to 39,2,0
IN_2019_IN_050.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_050.png,IN,2019,IN,50,NAT,4 to 4,2,0
IN_2019_IN_051.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_051.png,IN,2019,IN,51,NAT,9.0 to 9.1,2,0
IN_2019_IN_052.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_052.png,IN,2019,IN,52,NAT,0.035 to 0.045,2,0
IN_2019_IN_053.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_053.png,IN,2019,IN,53,NAT,512 to 512,2,0
IN_2019_IN_054.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_054.png,IN,2019,IN,54,NAT,300 to 300,2,0
IN_2019_IN_055.png,GATE_ESE_Papers/IN/IN/IN_2019_IN_055.png,IN,2019,IN,55,NAT,500 to 500 OR 1000 to 1000,2,0
IN_2020_GA_001.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_001.png,IN,2020,GA,1,MCQ,C,1,0.33
IN_2020_GA_002.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_002.png,IN,2020,GA,2,MCQ,A,1,0.33
IN_2020_GA_003.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_003.png,IN,2020,GA,3,MCQ,C,1,0.33
IN_2020_GA_004.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_004.png,IN,2020,GA,4,MCQ,B,1,0.33
IN_2020_GA_005.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_005.png,IN,2020,GA,5,MCQ,D,1,0.33
IN_2020_GA_006.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_006.png,IN,2020,GA,6,MCQ,D,2,0.67
IN_2020_GA_007.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_007.png,IN,2020,GA,7,MCQ,D,2,0.67
IN_2020_GA_008.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_008.png,IN,2020,GA,8,MCQ,D,2,0.67
IN_2020_GA_009.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_009.png,IN,2020,GA,9,MCQ,A,2,0.67
IN_2020_GA_010.png,GATE_ESE_Papers/IN/GA/IN_2020_GA_010.png,IN,2020,GA,10,MCQ,C,2,0.67
IN_2020_IN_001.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_001.png,IN,2020,IN,1,MCQ,A,1,0.33
IN_2020_IN_002.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_002.png,IN,2020,IN,2,MCQ,B,1,0.33
IN_2020_IN_003.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_003.png,IN,2020,IN,3,MCQ,B,1,0.33
IN_2020_IN_004.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_004.png,IN,2020,IN,4,MCQ,C,1,0.33
IN_2020_IN_005.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_005.png,IN,2020,IN,5,MCQ,C,1,0.33
IN_2020_IN_006.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_006.png,IN,2020,IN,6,MCQ,A,1,0.33
IN_2020_IN_007.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_007.png,IN,2020,IN,7,MCQ,A,1,0.33
IN_2020_IN_008.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_008.png,IN,2020,IN,8,MCQ,B,1,0.33
IN_2020_IN_009.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_009.png,IN,2020,IN,9,MCQ,B,1,0.33
IN_2020_IN_010.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_010.png,IN,2020,IN,10,MCQ,B,1,0.33
IN_2020_IN_011.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_011.png,IN,2020,IN,11,MCQ,A,1,0.33
IN_2020_IN_012.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_012.png,IN,2020,IN,12,MCQ,A,1,0.33
IN_2020_IN_013.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_013.png,IN,2020,IN,13,MCQ,D,1,0.33
IN_2020_IN_014.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_014.png,IN,2020,IN,14,MCQ,D,1,0.33
IN_2020_IN_015.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_015.png,IN,2020,IN,15,MCQ,B,1,0.33
IN_2020_IN_016.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_016.png,IN,2020,IN,16,NAT,0.09 to 0.09,1,0
IN_2020_IN_017.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_017.png,IN,2020,IN,17,NAT,7 to 7,1,0
IN_2020_IN_018.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_018.png,IN,2020,IN,18,NAT,1.7 to 1.8,1,0
IN_2020_IN_019.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_019.png,IN,2020,IN,19,NAT,2 to 2,1,0
IN_2020_IN_020.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_020.png,IN,2020,IN,20,NAT,0.78 to 0.79,1,0
IN_2020_IN_021.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_021.png,IN,2020,IN,21,NAT,-4 to -4,1,0
IN_2020_IN_022.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_022.png,IN,2020,IN,22,NAT,25 to 25,1,0
IN_2020_IN_023.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_023.png,IN,2020,IN,23,NAT,223.3 to 223.5,1,0
IN_2020_IN_024.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_024.png,IN,2020,IN,24,NAT,5 to 5,1,0
IN_2020_IN_025.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_025.png,IN,2020,IN,25,NAT,2.5 to 2.5 OR 3.5 to 3.5,1,0
IN_2020_IN_026.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_026.png,IN,2020,IN,26,MCQ,D,2,0.67
IN_2020_IN_027.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_027.png,IN,2020,IN,27,MCQ,A,2,0.67
IN_2020_IN_028.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_028.png,IN,2020,IN,28,MCQ,D,2,0.67
IN_2020_IN_029.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_029.png,IN,2020,IN,29,MCQ,A,2,0.67
IN_2020_IN_030.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_030.png,IN,2020,IN,30,MCQ,A,2,0.67
IN_2020_IN_031.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_031.png,IN,2020,IN,31,NAT,0.5 to 0.5,2,0
IN_2020_IN_032.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_032.png,IN,2020,IN,32,NAT,0.7 to 0.7,2,0
IN_2020_IN_033.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_033.png,IN,2020,IN,33,NAT,1 to 1,2,0
IN_2020_IN_034.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_034.png,IN,2020,IN,34,NAT,115 to 116,2,0
IN_2020_IN_035.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_035.png,IN,2020,IN,35,NAT,0 to 0,2,0
IN_2020_IN_036.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_036.png,IN,2020,IN,36,NAT,5.0 to 5.1,2,0
IN_2020_IN_037.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_037.png,IN,2020,IN,37,NAT,4 to 4,2,0
IN_2020_IN_038.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_038.png,IN,2020,IN,38,NAT,1 to 1,2,0
IN_2020_IN_039.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_039.png,IN,2020,IN,39,NAT,0.45 to 0.55,2,0
IN_2020_IN_040.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_040.png,IN,2020,IN,40,NAT,7 to 7,2,0
IN_2020_IN_041.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_041.png,IN,2020,IN,41,NAT,3.5 to 4.5,2,0
IN_2020_IN_042.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_042.png,IN,2020,IN,42,NAT,199 to 201,2,0
IN_2020_IN_043.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_043.png,IN,2020,IN,43,NAT,999 to 1001,2,0
IN_2020_IN_044.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_044.png,IN,2020,IN,44,NAT,3.4 to 3.6,2,0
IN_2020_IN_045.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_045.png,IN,2020,IN,45,NAT,0.95 to 1.05,2,0
IN_2020_IN_046.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_046.png,IN,2020,IN,46,NAT,27.5 to 28.5,2,0
IN_2020_IN_047.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_047.png,IN,2020,IN,47,NAT,200 to 200,2,0
IN_2020_IN_048.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_048.png,IN,2020,IN,48,NAT,0 to 0,2,0
IN_2020_IN_049.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_049.png,IN,2020,IN,49,NAT,14.5 to 15.0,2,0
IN_2020_IN_050.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_050.png,IN,2020,IN,50,NAT,-0.13 to -0.11,2,0
IN_2020_IN_051.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_051.png,IN,2020,IN,51,NAT,1.8 to 1.8,2,0
IN_2020_IN_052.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_052.png,IN,2020,IN,52,NAT,0.95 to 1.05,2,0
IN_2020_IN_053.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_053.png,IN,2020,IN,53,NAT,4.3 to 4.6,2,0
IN_2020_IN_054.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_054.png,IN,2020,IN,54,NAT,10 to 10,2,0
IN_2020_IN_055.png,GATE_ESE_Papers/IN/IN/IN_2020_IN_055.png,IN,2020,IN,55,NAT,65.4 to 65.6,2,0
IN_2021_GA_001.png,GATE_ESE_Papers/IN/GA/IN_2021_GA_001.png,IN,2021,GA,1,MCQ,D,1,0.33
IN_2021_GA_002.png,GATE_ESE_Papers/IN/GA/IN_2021_GA_002.png,IN,2021,GA,2,MCQ,B,1,0.33
IN_2021_GA_003.png,GATE_ESE_Papers/IN/GA/IN_2021_GA_003.png,IN,2021,GA,3,MCQ,C,1,0.33
IN_2021_GA_004.png,GATE_ESE_Papers/IN/GA/IN_2021_GA_004.png,IN,2021,GA,4,MCQ,B,1,0.33
IN_2021_GA_005.png,GATE_ESE_Papers/IN/GA/IN_2021_GA_005.png,IN,2021,GA,5,MCQ,C,1,0.33
